subject,item,resp,correct,rt,age,gender,income,edu
14,9,8,1,8671,39,Male,35000-49999,SomeColl
14,10,4,1,14121,39,Male,35000-49999,SomeColl
14,11,5,1,17727,39,Male,35000-49999,SomeColl
14,12,8,0,16504,39,Male,35000-49999,SomeColl
14,13,5,0,24080,39,Male,35000-49999,SomeColl
14,14,1,1,32209,39,Male,35000-49999,SomeColl
14,15,2,1,4943,39,Male,35000-49999,SomeColl
14,16,4,1,7592,39,Male,35000-49999,SomeColl
14,17,6,1,38328,39,Male,35000-49999,SomeColl
14,18,5,0,12991,39,Male,35000-49999,SomeColl
14,19,3,1,32719,39,Male,35000-49999,SomeColl
14,20,8,1,38319,39,Male,35000-49999,SomeColl
14,21,4,0,10591,39,Male,35000-49999,SomeColl
14,22,5,0,24888,39,Male,35000-49999,SomeColl
14,23,8,0,42600,39,Male,35000-49999,SomeColl
14,24,3,1,34648,39,Male,35000-49999,SomeColl
14,25,8,0,85016,39,Male,35000-49999,SomeColl
14,26,5,0,48287,39,Male,35000-49999,SomeColl
14,27,5,0,6440,39,Male,35000-49999,SomeColl
14,28,2,0,23200,39,Male,35000-49999,SomeColl
14,29,1,0,23920,39,Male,35000-49999,SomeColl
14,30,8,0,18848,39,Male,35000-49999,SomeColl
14,31,7,0,21751,39,Male,35000-49999,SomeColl
14,32,3,0,11583,39,Male,35000-49999,SomeColl
14,33,3,0,8727,39,Male,35000-49999,SomeColl
14,34,7,0,38464,39,Male,35000-49999,SomeColl
14,35,1,0,26759,39,Male,35000-49999,SomeColl
14,36,6,0,5976,39,Male,35000-49999,SomeColl
15,1,5,1,72131,24,Male,5000-11999,SomeColl
15,2,1,1,17190,24,Male,5000-11999,SomeColl
15,3,7,1,23961,24,Male,5000-11999,SomeColl
15,4,4,1,54816,24,Male,5000-11999,SomeColl
15,5,3,1,21266,24,Male,5000-11999,SomeColl
15,6,1,1,72522,24,Male,5000-11999,SomeColl
15,7,2,0,119339,24,Male,5000-11999,SomeColl
15,8,1,1,77423,24,Male,5000-11999,SomeColl
15,9,8,1,38783,24,Male,5000-11999,SomeColl
15,10,4,1,123912,24,Male,5000-11999,SomeColl
15,11,5,1,107394,24,Male,5000-11999,SomeColl
15,12,6,1,24488,24,Male,5000-11999,SomeColl
15,13,6,0,119644,24,Male,5000-11999,SomeColl
15,14,1,1,56704,24,Male,5000-11999,SomeColl
15,15,2,1,81839,24,Male,5000-11999,SomeColl
15,16,8,0,62127,24,Male,5000-11999,SomeColl
15,17,8,0,38040,24,Male,5000-11999,SomeColl
15,18,1,0,84681,24,Male,5000-11999,SomeColl
15,19,2,0,135863,24,Male,5000-11999,SomeColl
15,20,7,0,69457,24,Male,5000-11999,SomeColl
15,21,1,0,43742,24,Male,5000-11999,SomeColl
15,22,1,0,82726,24,Male,5000-11999,SomeColl
15,23,2,0,89400,24,Male,5000-11999,SomeColl
15,24,4,0,39594,24,Male,5000-11999,SomeColl
15,25,7,1,68342,24,Male,5000-11999,SomeColl
15,26,8,0,44806,24,Male,5000-11999,SomeColl
15,27,5,0,28796,24,Male,5000-11999,SomeColl
15,28,3,0,34996,24,Male,5000-11999,SomeColl
15,29,2,0,118092,24,Male,5000-11999,SomeColl
15,30,2,0,91087,24,Male,5000-11999,SomeColl
15,31,7,0,37583,24,Male,5000-11999,SomeColl
15,32,1,0,78333,24,Male,5000-11999,SomeColl
15,33,2,0,23372,24,Male,5000-11999,SomeColl
15,34,3,0,26863,24,Male,5000-11999,SomeColl
15,35,6,0,48530,24,Male,5000-11999,SomeColl
15,36,8,0,36302,24,Male,5000-11999,SomeColl
16,1,5,1,38154,27,Male,25000-34999,BachelorDegree
16,2,1,1,28312,27,Male,25000-34999,BachelorDegree
16,3,7,1,54141,27,Male,25000-34999,BachelorDegree
16,4,4,1,21957,27,Male,25000-34999,BachelorDegree
16,5,3,1,38922,27,Male,25000-34999,BachelorDegree
16,6,1,1,20561,27,Male,25000-34999,BachelorDegree
16,7,2,0,33427,27,Male,25000-34999,BachelorDegree
16,8,6,0,5909,27,Male,25000-34999,BachelorDegree
16,9,8,1,16757,27,Male,25000-34999,BachelorDegree
16,10,8,0,86982,27,Male,25000-34999,BachelorDegree
16,11,1,0,17834,27,Male,25000-34999,BachelorDegree
16,12,6,1,16597,27,Male,25000-34999,BachelorDegree
16,13,7,0,31966,27,Male,25000-34999,BachelorDegree
16,14,1,1,58583,27,Male,25000-34999,BachelorDegree
16,15,2,1,22173,27,Male,25000-34999,BachelorDegree
16,16,8,0,17645,27,Male,25000-34999,BachelorDegree
16,17,6,1,32088,27,Male,25000-34999,BachelorDegree
16,18,3,0,30234,27,Male,25000-34999,BachelorDegree
16,19,2,0,12124,27,Male,25000-34999,BachelorDegree
16,20,7,0,21766,27,Male,25000-34999,BachelorDegree
16,21,7,0,81172,27,Male,25000-34999,BachelorDegree
16,22,8,0,19570,27,Male,25000-34999,BachelorDegree
16,23,4,0,3602,27,Male,25000-34999,BachelorDegree
16,24,3,1,3028,27,Male,25000-34999,BachelorDegree
16,25,7,1,2621,27,Male,25000-34999,BachelorDegree
16,26,3,0,1202,27,Male,25000-34999,BachelorDegree
16,27,5,0,2273,27,Male,25000-34999,BachelorDegree
16,28,2,0,1654,27,Male,25000-34999,BachelorDegree
16,29,3,0,1216,27,Male,25000-34999,BachelorDegree
16,30,6,0,1237,27,Male,25000-34999,BachelorDegree
16,31,3,0,1741,27,Male,25000-34999,BachelorDegree
16,32,6,0,1483,27,Male,25000-34999,BachelorDegree
16,33,8,0,97145,27,Male,25000-34999,BachelorDegree
16,34,7,0,12389,27,Male,25000-34999,BachelorDegree
16,35,6,0,20951,27,Male,25000-34999,BachelorDegree
16,36,8,0,31388,27,Male,25000-34999,BachelorDegree
17,1,5,1,48675,28,Male,12000-15999,BachelorDegree
17,2,4,0,44556,28,Male,12000-15999,BachelorDegree
17,3,7,1,31203,28,Male,12000-15999,BachelorDegree
17,4,4,1,35427,28,Male,12000-15999,BachelorDegree
17,5,1,0,8705,28,Male,12000-15999,BachelorDegree
17,6,1,1,21717,28,Male,12000-15999,BachelorDegree
17,7,2,0,22898,28,Male,12000-15999,BachelorDegree
17,8,1,1,17048,28,Male,12000-15999,BachelorDegree
17,9,8,1,18578,28,Male,12000-15999,BachelorDegree
17,10,8,0,33561,28,Male,12000-15999,BachelorDegree
17,11,5,1,29910,28,Male,12000-15999,BachelorDegree
17,12,6,1,9621,28,Male,12000-15999,BachelorDegree
17,13,2,1,20335,28,Male,12000-15999,BachelorDegree
17,14,5,0,14977,28,Male,12000-15999,BachelorDegree
17,15,2,1,23744,28,Male,12000-15999,BachelorDegree
17,16,4,1,11087,28,Male,12000-15999,BachelorDegree
17,17,4,0,14503,28,Male,12000-15999,BachelorDegree
17,18,5,0,11818,28,Male,12000-15999,BachelorDegree
17,19,5,0,13432,28,Male,12000-15999,BachelorDegree
17,20,5,0,15843,28,Male,12000-15999,BachelorDegree
17,21,8,1,9191,28,Male,12000-15999,BachelorDegree
17,22,8,0,14309,28,Male,12000-15999,BachelorDegree
17,23,8,0,14976,28,Male,12000-15999,BachelorDegree
17,24,2,0,12379,28,Male,12000-15999,BachelorDegree
17,25,8,0,21038,28,Male,12000-15999,BachelorDegree
17,26,2,1,7558,28,Male,12000-15999,BachelorDegree
17,27,1,0,9890,28,Male,12000-15999,BachelorDegree
17,28,2,0,6557,28,Male,12000-15999,BachelorDegree
17,29,6,1,4799,28,Male,12000-15999,BachelorDegree
17,30,4,0,3436,28,Male,12000-15999,BachelorDegree
17,31,7,0,5629,28,Male,12000-15999,BachelorDegree
17,32,2,0,6540,28,Male,12000-15999,BachelorDegree
17,33,2,0,6276,28,Male,12000-15999,BachelorDegree
17,34,4,0,3414,28,Male,12000-15999,BachelorDegree
17,35,6,0,1651,28,Male,12000-15999,BachelorDegree
17,36,8,0,2725,28,Male,12000-15999,BachelorDegree
18,1,5,1,46011,38,Male,75000-99999,BachelorDegree
18,2,1,1,9330,38,Male,75000-99999,BachelorDegree
18,3,7,1,28800,38,Male,75000-99999,BachelorDegree
18,4,5,0,80736,38,Male,75000-99999,BachelorDegree
18,5,3,1,16583,38,Male,75000-99999,BachelorDegree
18,6,7,0,15478,38,Male,75000-99999,BachelorDegree
18,7,2,0,28779,38,Male,75000-99999,BachelorDegree
18,8,6,0,31167,38,Male,75000-99999,BachelorDegree
18,9,8,1,13349,38,Male,75000-99999,BachelorDegree
18,10,1,0,34711,38,Male,75000-99999,BachelorDegree
18,11,5,1,47020,38,Male,75000-99999,BachelorDegree
18,12,3,0,7607,38,Male,75000-99999,BachelorDegree
18,13,2,1,21717,38,Male,75000-99999,BachelorDegree
18,14,1,1,16048,38,Male,75000-99999,BachelorDegree
18,15,2,1,20697,38,Male,75000-99999,BachelorDegree
18,16,4,1,26257,38,Male,75000-99999,BachelorDegree
18,17,6,1,17071,38,Male,75000-99999,BachelorDegree
18,18,1,0,30077,38,Male,75000-99999,BachelorDegree
18,19,8,0,92824,38,Male,75000-99999,BachelorDegree
18,20,2,0,45816,38,Male,75000-99999,BachelorDegree
18,21,8,1,20663,38,Male,75000-99999,BachelorDegree
18,22,7,1,25865,38,Male,75000-99999,BachelorDegree
18,23,1,0,156352,38,Male,75000-99999,BachelorDegree
18,24,1,0,18399,38,Male,75000-99999,BachelorDegree
18,25,7,1,13065,38,Male,75000-99999,BachelorDegree
18,26,4,0,30040,38,Male,75000-99999,BachelorDegree
18,27,1,0,22088,38,Male,75000-99999,BachelorDegree
18,28,4,0,37415,38,Male,75000-99999,BachelorDegree
18,29,5,0,20080,38,Male,75000-99999,BachelorDegree
18,30,2,0,9040,38,Male,75000-99999,BachelorDegree
18,31,8,0,22206,38,Male,75000-99999,BachelorDegree
18,32,4,0,25073,38,Male,75000-99999,BachelorDegree
18,33,7,0,16807,38,Male,75000-99999,BachelorDegree
18,34,7,0,14599,38,Male,75000-99999,BachelorDegree
18,35,1,0,27224,38,Male,75000-99999,BachelorDegree
18,36,8,0,21447,38,Male,75000-99999,BachelorDegree
19,1,2,0,28255,31,Male,12000-15999,GradHS
19,2,1,1,11806,31,Male,12000-15999,GradHS
19,3,7,1,14617,31,Male,12000-15999,GradHS
19,4,4,1,7917,31,Male,12000-15999,GradHS
19,5,3,1,20038,31,Male,12000-15999,GradHS
19,6,1,1,21527,31,Male,12000-15999,GradHS
19,7,2,0,34674,31,Male,12000-15999,GradHS
19,8,1,1,27478,31,Male,12000-15999,GradHS
19,9,8,1,12962,31,Male,12000-15999,GradHS
19,10,7,0,49840,31,Male,12000-15999,GradHS
19,11,5,1,9792,31,Male,12000-15999,GradHS
19,12,6,1,36794,31,Male,12000-15999,GradHS
19,13,5,0,30806,31,Male,12000-15999,GradHS
19,14,6,0,38259,31,Male,12000-15999,GradHS
19,15,6,0,44588,31,Male,12000-15999,GradHS
19,16,4,1,27615,31,Male,12000-15999,GradHS
19,17,3,0,78243,31,Male,12000-15999,GradHS
19,18,2,0,24461,31,Male,12000-15999,GradHS
19,19,5,0,19032,31,Male,12000-15999,GradHS
19,20,6,0,14197,31,Male,12000-15999,GradHS
19,21,4,0,42684,31,Male,12000-15999,GradHS
19,22,1,0,57403,31,Male,12000-15999,GradHS
19,23,5,0,14870,31,Male,12000-15999,GradHS
19,24,3,1,52788,31,Male,12000-15999,GradHS
19,25,7,1,30656,31,Male,12000-15999,GradHS
19,26,7,0,23652,31,Male,12000-15999,GradHS
19,27,1,0,41835,31,Male,12000-15999,GradHS
19,28,2,0,36829,31,Male,12000-15999,GradHS
19,29,1,0,10083,31,Male,12000-15999,GradHS
19,30,8,0,19339,31,Male,12000-15999,GradHS
19,31,7,0,12935,31,Male,12000-15999,GradHS
19,32,5,0,53506,31,Male,12000-15999,GradHS
19,33,4,0,48267,31,Male,12000-15999,GradHS
19,34,5,0,15269,31,Male,12000-15999,GradHS
19,35,1,0,37059,31,Male,12000-15999,GradHS
19,36,1,0,30687,31,Male,12000-15999,GradHS
20,1,5,1,26700,33,Female,35000-49999,AssociateDegree
20,2,2,0,49894,33,Female,35000-49999,AssociateDegree
20,3,7,1,9536,33,Female,35000-49999,AssociateDegree
20,4,7,0,29956,33,Female,35000-49999,AssociateDegree
20,5,7,0,1025,33,Female,35000-49999,AssociateDegree
20,6,7,0,17844,33,Female,35000-49999,AssociateDegree
20,7,4,0,15611,33,Female,35000-49999,AssociateDegree
20,8,8,0,16371,33,Female,35000-49999,AssociateDegree
20,9,1,0,18937,33,Female,35000-49999,AssociateDegree
20,10,5,0,34220,33,Female,35000-49999,AssociateDegree
20,11,3,0,34078,33,Female,35000-49999,AssociateDegree
20,12,7,0,23322,33,Female,35000-49999,AssociateDegree
20,13,3,0,18940,33,Female,35000-49999,AssociateDegree
20,14,1,1,31489,33,Female,35000-49999,AssociateDegree
20,15,2,1,18201,33,Female,35000-49999,AssociateDegree
20,16,4,1,23663,33,Female,35000-49999,AssociateDegree
20,17,6,1,14543,33,Female,35000-49999,AssociateDegree
20,18,5,0,11606,33,Female,35000-49999,AssociateDegree
20,19,8,0,20674,33,Female,35000-49999,AssociateDegree
20,20,1,0,24061,33,Female,35000-49999,AssociateDegree
20,21,1,0,14615,33,Female,35000-49999,AssociateDegree
20,22,8,0,15248,33,Female,35000-49999,AssociateDegree
20,23,6,1,17367,33,Female,35000-49999,AssociateDegree
20,24,5,0,33248,33,Female,35000-49999,AssociateDegree
20,25,6,0,17264,33,Female,35000-49999,AssociateDegree
20,26,5,0,8992,33,Female,35000-49999,AssociateDegree
20,27,1,0,11465,33,Female,35000-49999,AssociateDegree
20,28,5,1,30478,33,Female,35000-49999,AssociateDegree
20,29,5,0,11447,33,Female,35000-49999,AssociateDegree
20,30,2,0,17752,33,Female,35000-49999,AssociateDegree
20,31,7,0,15159,33,Female,35000-49999,AssociateDegree
20,32,6,0,20273,33,Female,35000-49999,AssociateDegree
20,33,1,0,40992,33,Female,35000-49999,AssociateDegree
20,34,2,0,21943,33,Female,35000-49999,AssociateDegree
20,35,4,0,15245,33,Female,35000-49999,AssociateDegree
20,36,1,0,19939,33,Female,35000-49999,AssociateDegree
21,1,5,1,15143,21,Female,5000-11999,BachelorDegree
21,2,1,1,8595,21,Female,5000-11999,BachelorDegree
21,3,3,0,17393,21,Female,5000-11999,BachelorDegree
21,4,4,1,12081,21,Female,5000-11999,BachelorDegree
21,5,3,1,6203,21,Female,5000-11999,BachelorDegree
21,6,1,1,7140,21,Female,5000-11999,BachelorDegree
21,7,6,1,7157,21,Female,5000-11999,BachelorDegree
21,8,3,0,21760,21,Female,5000-11999,BachelorDegree
21,9,8,1,11802,21,Female,5000-11999,BachelorDegree
21,10,3,0,61170,21,Female,5000-11999,BachelorDegree
21,11,3,0,12414,21,Female,5000-11999,BachelorDegree
21,12,6,1,8298,21,Female,5000-11999,BachelorDegree
21,13,7,0,8365,21,Female,5000-11999,BachelorDegree
21,14,2,0,18305,21,Female,5000-11999,BachelorDegree
21,15,8,0,19555,21,Female,5000-11999,BachelorDegree
21,16,1,0,11436,21,Female,5000-11999,BachelorDegree
21,17,6,1,12038,21,Female,5000-11999,BachelorDegree
21,18,2,0,5888,21,Female,5000-11999,BachelorDegree
21,19,2,0,2805,21,Female,5000-11999,BachelorDegree
21,20,6,0,8700,21,Female,5000-11999,BachelorDegree
21,21,4,0,3905,21,Female,5000-11999,BachelorDegree
21,22,6,0,7617,21,Female,5000-11999,BachelorDegree
21,23,4,0,9103,21,Female,5000-11999,BachelorDegree
21,24,8,0,11199,21,Female,5000-11999,BachelorDegree
21,25,7,1,222196,21,Female,5000-11999,BachelorDegree
21,26,3,0,5698,21,Female,5000-11999,BachelorDegree
21,27,4,0,8430,21,Female,5000-11999,BachelorDegree
21,28,2,0,25294,21,Female,5000-11999,BachelorDegree
21,29,3,0,10880,21,Female,5000-11999,BachelorDegree
21,30,2,0,3393,21,Female,5000-11999,BachelorDegree
21,31,4,1,18235,21,Female,5000-11999,BachelorDegree
21,32,8,1,11343,21,Female,5000-11999,BachelorDegree
21,33,4,0,1806,21,Female,5000-11999,BachelorDegree
21,34,8,0,3960,21,Female,5000-11999,BachelorDegree
21,35,3,1,7757,21,Female,5000-11999,BachelorDegree
21,36,4,0,1794,21,Female,5000-11999,BachelorDegree
22,1,4,0,11391,28,Male,100000+,MastersDegree
22,2,5,0,5380,28,Male,100000+,MastersDegree
22,3,3,0,2599,28,Male,100000+,MastersDegree
22,4,4,1,1919,28,Male,100000+,MastersDegree
22,5,2,0,1540,28,Male,100000+,MastersDegree
22,6,5,0,2379,28,Male,100000+,MastersDegree
22,7,4,0,1520,28,Male,100000+,MastersDegree
22,8,6,0,1744,28,Male,100000+,MastersDegree
22,9,5,0,1574,28,Male,100000+,MastersDegree
22,10,4,1,1760,28,Male,100000+,MastersDegree
22,11,2,0,1629,28,Male,100000+,MastersDegree
22,12,5,0,1145,28,Male,100000+,MastersDegree
22,13,3,0,2074,28,Male,100000+,MastersDegree
22,14,4,0,1570,28,Male,100000+,MastersDegree
22,15,5,0,1721,28,Male,100000+,MastersDegree
22,16,2,0,1719,28,Male,100000+,MastersDegree
22,17,7,0,2120,28,Male,100000+,MastersDegree
22,18,8,0,2224,28,Male,100000+,MastersDegree
22,19,5,0,1515,28,Male,100000+,MastersDegree
22,20,5,0,1680,28,Male,100000+,MastersDegree
22,21,2,0,1720,28,Male,100000+,MastersDegree
22,22,3,0,1740,28,Male,100000+,MastersDegree
22,23,4,0,2020,28,Male,100000+,MastersDegree
22,24,2,0,1680,28,Male,100000+,MastersDegree
22,25,5,0,1264,28,Male,100000+,MastersDegree
22,26,4,0,1840,28,Male,100000+,MastersDegree
22,27,2,0,1614,28,Male,100000+,MastersDegree
22,28,4,0,1690,28,Male,100000+,MastersDegree
22,29,5,0,1470,28,Male,100000+,MastersDegree
22,30,4,0,1740,28,Male,100000+,MastersDegree
22,31,2,0,1840,28,Male,100000+,MastersDegree
22,32,4,0,1345,28,Male,100000+,MastersDegree
22,33,5,1,1140,28,Male,100000+,MastersDegree
22,34,8,0,1375,28,Male,100000+,MastersDegree
22,35,4,0,1019,28,Male,100000+,MastersDegree
22,36,5,0,1390,28,Male,100000+,MastersDegree
23,1,5,1,21528,28,Female,75000-99999,MastersDegree
23,2,8,0,48354,28,Female,75000-99999,MastersDegree
23,3,7,1,11904,28,Female,75000-99999,MastersDegree
23,4,4,1,11526,28,Female,75000-99999,MastersDegree
23,5,3,1,11119,28,Female,75000-99999,MastersDegree
23,6,1,1,21535,28,Female,75000-99999,MastersDegree
23,7,6,1,21214,28,Female,75000-99999,MastersDegree
23,8,1,1,17758,28,Female,75000-99999,MastersDegree
23,9,8,1,66040,28,Female,75000-99999,MastersDegree
23,10,8,0,11640,28,Female,75000-99999,MastersDegree
23,11,5,1,17231,28,Female,75000-99999,MastersDegree
23,12,6,1,32488,28,Female,75000-99999,MastersDegree
23,13,7,0,21268,28,Female,75000-99999,MastersDegree
23,14,1,1,22184,28,Female,75000-99999,MastersDegree
23,15,2,1,18790,28,Female,75000-99999,MastersDegree
23,16,5,0,11559,28,Female,75000-99999,MastersDegree
23,17,3,0,23709,28,Female,75000-99999,MastersDegree
23,18,4,0,14389,28,Female,75000-99999,MastersDegree
23,19,3,1,21568,28,Female,75000-99999,MastersDegree
23,20,2,0,149368,28,Female,75000-99999,MastersDegree
23,21,4,0,10582,28,Female,75000-99999,MastersDegree
23,22,1,0,16782,28,Female,75000-99999,MastersDegree
23,23,6,1,33337,28,Female,75000-99999,MastersDegree
23,24,1,0,21086,28,Female,75000-99999,MastersDegree
23,25,1,0,28773,28,Female,75000-99999,MastersDegree
23,26,8,0,16222,28,Female,75000-99999,MastersDegree
23,27,4,0,29942,28,Female,75000-99999,MastersDegree
23,28,2,0,17560,28,Female,75000-99999,MastersDegree
23,29,3,0,15133,28,Female,75000-99999,MastersDegree
23,30,2,0,14559,28,Female,75000-99999,MastersDegree
23,31,5,0,29581,28,Female,75000-99999,MastersDegree
23,32,4,0,32694,28,Female,75000-99999,MastersDegree
23,33,2,0,44815,28,Female,75000-99999,MastersDegree
23,34,2,0,15462,28,Female,75000-99999,MastersDegree
23,35,1,0,19846,28,Female,75000-99999,MastersDegree
23,36,4,0,14830,28,Female,75000-99999,MastersDegree
24,1,5,1,25719,41,Male,75000-99999,MastersDegree
24,2,2,0,16858,41,Male,75000-99999,MastersDegree
24,3,7,1,17340,41,Male,75000-99999,MastersDegree
24,4,4,1,12730,41,Male,75000-99999,MastersDegree
24,5,5,0,14864,41,Male,75000-99999,MastersDegree
24,6,1,1,13945,41,Male,75000-99999,MastersDegree
24,7,6,1,27015,41,Male,75000-99999,MastersDegree
24,8,1,1,24186,41,Male,75000-99999,MastersDegree
24,9,8,1,12654,41,Male,75000-99999,MastersDegree
24,10,7,0,28583,41,Male,75000-99999,MastersDegree
24,11,3,0,33821,41,Male,75000-99999,MastersDegree
24,12,6,1,22128,41,Male,75000-99999,MastersDegree
24,13,2,1,15235,41,Male,75000-99999,MastersDegree
24,14,8,0,12050,41,Male,75000-99999,MastersDegree
24,15,2,1,29015,41,Male,75000-99999,MastersDegree
24,16,1,0,40291,41,Male,75000-99999,MastersDegree
24,17,6,1,12713,41,Male,75000-99999,MastersDegree
24,18,1,0,27056,41,Male,75000-99999,MastersDegree
24,19,3,1,12530,41,Male,75000-99999,MastersDegree
24,20,2,0,12983,41,Male,75000-99999,MastersDegree
24,21,4,0,50290,41,Male,75000-99999,MastersDegree
24,22,5,0,25770,41,Male,75000-99999,MastersDegree
24,23,1,0,52005,41,Male,75000-99999,MastersDegree
24,24,7,0,25661,41,Male,75000-99999,MastersDegree
24,25,8,0,40502,41,Male,75000-99999,MastersDegree
24,26,3,0,56276,41,Male,75000-99999,MastersDegree
24,27,7,1,8868,41,Male,75000-99999,MastersDegree
24,28,2,0,16847,41,Male,75000-99999,MastersDegree
24,29,3,0,25572,41,Male,75000-99999,MastersDegree
24,30,7,0,17442,41,Male,75000-99999,MastersDegree
24,31,8,0,10134,41,Male,75000-99999,MastersDegree
24,32,3,0,3847,41,Male,75000-99999,MastersDegree
24,33,7,0,1677,41,Male,75000-99999,MastersDegree
24,34,4,0,9240,41,Male,75000-99999,MastersDegree
24,35,4,0,28471,41,Male,75000-99999,MastersDegree
24,36,8,0,5019,41,Male,75000-99999,MastersDegree
25,1,5,1,39379,66,Male,50000-74999,SomeColl
25,2,1,1,24103,66,Male,50000-74999,SomeColl
25,3,7,1,15015,66,Male,50000-74999,SomeColl
25,4,5,0,45135,66,Male,50000-74999,SomeColl
25,5,3,1,12050,66,Male,50000-74999,SomeColl
25,6,1,1,10897,66,Male,50000-74999,SomeColl
25,7,6,1,43892,66,Male,50000-74999,SomeColl
25,8,4,0,20879,66,Male,50000-74999,SomeColl
25,9,8,1,13569,66,Male,50000-74999,SomeColl
25,10,7,0,18322,66,Male,50000-74999,SomeColl
25,11,5,1,29054,66,Male,50000-74999,SomeColl
25,12,6,1,28240,66,Male,50000-74999,SomeColl
25,13,3,0,31878,66,Male,50000-74999,SomeColl
25,14,5,0,61495,66,Male,50000-74999,SomeColl
25,15,2,1,26337,66,Male,50000-74999,SomeColl
25,16,4,1,25443,66,Male,50000-74999,SomeColl
25,17,6,1,14584,66,Male,50000-74999,SomeColl
25,18,7,1,22644,66,Male,50000-74999,SomeColl
25,19,3,1,34282,66,Male,50000-74999,SomeColl
25,20,2,0,30419,66,Male,50000-74999,SomeColl
25,21,4,0,47186,66,Male,50000-74999,SomeColl
25,22,8,0,41936,66,Male,50000-74999,SomeColl
25,23,6,1,53622,66,Male,50000-74999,SomeColl
25,24,6,0,71411,66,Male,50000-74999,SomeColl
25,25,2,0,24535,66,Male,50000-74999,SomeColl
25,26,2,1,32584,66,Male,50000-74999,SomeColl
25,27,7,1,30452,66,Male,50000-74999,SomeColl
25,28,4,0,29896,66,Male,50000-74999,SomeColl
25,29,3,0,34060,66,Male,50000-74999,SomeColl
25,30,8,0,56005,66,Male,50000-74999,SomeColl
25,31,3,0,20369,66,Male,50000-74999,SomeColl
25,32,6,0,57893,66,Male,50000-74999,SomeColl
25,33,5,1,49121,66,Male,50000-74999,SomeColl
25,34,5,0,24748,66,Male,50000-74999,SomeColl
25,35,1,0,29168,66,Male,50000-74999,SomeColl
25,36,1,0,38414,66,Male,50000-74999,SomeColl
26,1,5,1,31828,28,Male,100000+,BachelorDegree
26,2,1,1,74324,28,Male,100000+,BachelorDegree
26,3,7,1,68807,28,Male,100000+,BachelorDegree
26,4,4,1,32762,28,Male,100000+,BachelorDegree
26,5,3,1,33088,28,Male,100000+,BachelorDegree
26,6,1,1,21858,28,Male,100000+,BachelorDegree
26,7,2,0,17609,28,Male,100000+,BachelorDegree
26,8,1,1,51555,28,Male,100000+,BachelorDegree
26,9,8,1,18973,28,Male,100000+,BachelorDegree
26,10,4,1,26182,28,Male,100000+,BachelorDegree
26,11,5,1,18468,28,Male,100000+,BachelorDegree
26,12,6,1,23597,28,Male,100000+,BachelorDegree
26,13,2,1,62091,28,Male,100000+,BachelorDegree
26,14,7,0,28712,28,Male,100000+,BachelorDegree
26,15,2,1,71739,28,Male,100000+,BachelorDegree
26,16,2,0,3304,28,Male,100000+,BachelorDegree
26,17,6,1,26727,28,Male,100000+,BachelorDegree
26,18,1,0,36567,28,Male,100000+,BachelorDegree
26,19,8,0,21137,28,Male,100000+,BachelorDegree
26,20,8,1,40207,28,Male,100000+,BachelorDegree
26,21,4,0,35997,28,Male,100000+,BachelorDegree
26,22,8,0,50262,28,Male,100000+,BachelorDegree
26,23,8,0,70461,28,Male,100000+,BachelorDegree
26,24,2,0,92991,28,Male,100000+,BachelorDegree
26,25,7,1,72945,28,Male,100000+,BachelorDegree
26,26,3,0,30696,28,Male,100000+,BachelorDegree
26,27,3,0,45576,28,Male,100000+,BachelorDegree
26,28,5,1,53144,28,Male,100000+,BachelorDegree
26,29,2,0,84125,28,Male,100000+,BachelorDegree
